Assessed Governorate,Assessed District,District PCode,Site Name,Site Name A,Site PCode,Latitude,Longitude,Year of Displacement,Month of displacement  (2015 - 2016),Governorate of Orgin,District of Orgin,District of Orgin PCode,# Conflict IDPs HHs,# Conflict IDP Individuals,# Natural Disaster IDP HHs,# Natural Disaster IDP Individuals,Total IDP HHs,Total IDP Individuals,Avg Family Size,School Buildings,Health Facilities,Religious Buildings,Other Private Building,Other Public Building,Settlements (Grouped of Families) Urban and Rural,Isolated/dispersed settlements (detatched from a location),Rented Accomodation,Host Families Who are Relatives (no rent fee),Host Families Who are not Relatives (no rent fee),Second Home,Unknown,Main Needs,Interview Date,New Round,Source Of Info
Amran,Bani Suraim,2920,,بيت وحيش,2920999006,,,2015,5,Sa'ada,Sa'adah,2215,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Bani Suraim,2920,,بني يزيد,2920999007,,,2015,4,Amanat Al Asimah,Az'zal,1303,25,150,0,0,25,150,6,0,0,0,8,0,0,0,0,17,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Bani Suraim,2920,,بيت دعبوش,2920999008,,,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,15-Nov-16,7,UNHCR/PMT
Amran,Bani Suraim,2920,,بيت غانم,2920999010,,,2015,4,Amanat Al Asimah,Az'zal,1303,35,210,0,0,35,210,6,0,0,0,0,0,0,0,0,20,15,0,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Warwar,ورور,2909211012,16.00221,44.16515,2015,4,Amanat Al Asimah,Bani Al Harith,1310,14,84,0,0,14,84,6,0,0,0,0,0,0,0,0,4,0,10,0,Food,24-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Hazm,الحزم,2909211132,16.01723,44.25159,2015,5,Sa'ada,Sa'adah,2215,14,84,0,0,14,84,6,0,0,0,0,0,0,0,0,4,10,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Kheiseen,الخيسين,2909221012,16.04632,44.08545,2015,4,Amanat Al Asimah,Bani Al Harith,1310,17,102,0,0,17,102,6,0,0,0,0,0,0,0,0,6,0,11,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Aram,عرام,2909221022,16.06009,44.09459,2015,3,Amanat Al Asimah,Bani Al Harith,1310,40,240,0,0,40,240,6,0,0,0,0,0,0,0,0,34,2,4,0,Food,24-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Dathan,دثان,2909221032,16.0577,44.08962,2015,3,Amanat Al Asimah,Bani Al Harith,1310,33,198,0,0,33,198,6,0,0,0,0,0,0,0,0,26,3,4,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Dabah,دبه,2909221042,16.06344,44.10603,2015,4,Amanat Al Asimah,Bani Al Harith,1310,18,108,0,0,18,108,6,0,0,0,0,0,0,0,0,6,0,12,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Sawlan,صولان,2909221052,16.02111,44.12997,2015,4,Amanat Al Asimah,Bani Al Harith,1310,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,5,0,3,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Cahl,كحل,2909221062,15.99613,44.10804,2015,4,Amanat Al Asimah,Bani Al Harith,1310,11,66,0,0,11,66,6,0,0,0,0,0,0,0,0,6,0,5,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Tahdhah,الطحضه,2909221072,16.01268,44.08226,2015,4,Amanat Al Asimah,Bani Al Harith,1310,26,156,0,0,26,156,6,0,0,0,0,0,0,0,0,8,0,18,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Kheiseen Al-Aala,الخيسين الاعلى,2909221082,16.03627,44.07235,2015,4,Sa'ada,Kitaf wa Al Boqe'e,2214,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,6,0,7,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Kharfan,خرفان,2909221092,16.05267,44.10949,2015,3,Amanat Al Asimah,Bani Al Harith,1310,31,186,0,0,31,186,6,0,0,0,0,0,0,0,0,20,8,3,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Casad,الكساد,2909221112,16.01909,44.11224,2015,4,Amanat Al Asimah,Bani Al Harith,1310,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,6,0,9,0,Food,22-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Cowlat Al-Jeish,كولة الجيش,2909221122,16.0948,44.11419,2015,6,Al Hudaydah,Al Hali,1823,41,246,0,0,41,246,6,0,0,0,0,0,0,0,0,17,19,5,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Zaeili,الزعيلي,2909221132,15.99866,44.14295,2015,4,Amanat Al Asimah,Bani Al Harith,1310,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Hajeerah,الحجيرة,2909221162,16.02478,44.11141,2015,4,Amanat Al Asimah,Bani Al Harith,1310,16,96,0,0,16,96,6,0,0,0,0,0,0,0,0,14,0,2,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Badee'e Al-Haj,بديع الحاج,2909221182,16.01308,44.06797,2015,4,Amanat Al Asimah,Bani Al Harith,1310,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,8,0,1,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Dhi Bin,ذيبين,2909230011,15.97804985,44.12987739,2015,4,Amanat Al Asimah,Bani Al Harith,1310,30,180,0,0,30,180,6,0,0,0,0,0,0,0,0,23,4,3,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Darb Hamdan,درب همدان,2909231012,15.98394,44.11851,2015,4,Amanat Al Asimah,Bani Al Harith,1310,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,5,0,3,0,Food,9-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Al-Ghazy,بيت الغزي,2909231022,15.98577,44.11274,2015,3,Amanat Al Asimah,Bani Al Harith,1310,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,5,0,2,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Mahdhah,محضة,2909231032,15.98197,44.11494,2015,5,Amanat Al Asimah,Bani Al Harith,1310,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,2,0,6,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Abo Munasar,بيت ابو منصر,2909231042,15.98065,44.11546,2015,4,Amanat Al Asimah,Ath'thaorah,1309,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,6,0,3,0,Food,9-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Erqah,العرقة,2909231052,15.98132,44.1241,2015,4,Amanat Al Asimah,Ath'thaorah,1309,16,96,0,0,16,96,6,0,0,0,0,0,0,0,3,8,0,5,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Khadhah,الخضاعة,2909231062,15.9684,44.12874,2015,4,Amanat Al Asimah,Bani Al Harith,1310,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,4,0,11,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Ghowlah,الغولة,2909231072,15.96512,44.15067,2015,3,Amanat Al Asimah,Bani Al Harith,1310,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,4,0,2,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Majzer,مجزر,2909231082,15.93962,44.13008,2015,3,Amanat Al Asimah,Bani Al Harith,1310,16,96,0,0,16,96,6,0,0,0,0,0,0,0,0,10,3,3,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Balsen,بلسن,2909231092,15.943,44.14312,2015,4,Amanat Al Asimah,Bani Al Harith,1310,25,150,0,0,25,150,6,1,0,0,0,0,0,0,0,5,0,19,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Sudan,سودان,2909231102,15.91631,44.12199,2015,4,Amanat Al Asimah,Bani Al Harith,1310,23,138,0,0,23,138,6,0,0,0,0,0,0,0,0,5,0,18,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Wadeed,وديد,2909231112,15.91569,44.10675,2015,4,Amanat Al Asimah,Bani Al Harith,1310,18,108,0,0,18,108,6,0,0,0,0,0,0,0,0,14,0,4,0,Food,12-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Yanour,ينور,2909231122,15.92471,44.14293,2015,3,Amanat Al Asimah,Bani Al Harith,1310,18,108,0,0,18,108,6,0,0,0,0,0,0,0,0,13,0,5,0,Food,10-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bani Azeer,بني عزير,2909231132,15.92609,44.0812,2015,4,Amanat Al Asimah,Bani Al Harith,1310,35,210,0,0,35,210,6,0,0,0,0,0,0,0,0,26,4,5,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Shalwan,بيت شلوان,2909231142,15.93386,44.09708,2015,3,Amanat Al Asimah,Bani Al Harith,1310,19,114,0,0,19,114,6,0,0,0,0,0,0,0,0,15,0,4,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Rawnah,الرونه,2909231152,15.92978,44.08532,2015,3,Amanat Al Asimah,Ath'thaorah,1309,11,66,0,0,11,66,6,0,0,0,0,0,0,0,0,0,8,3,0,Food,12-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Dhalah,الضلعة,2909231162,15.97647,44.07286,2015,5,Sa'ada,Sa'adah,2215,26,156,0,0,26,156,6,2,0,0,0,0,0,0,0,8,0,16,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Maleel,المليل,2909231172,15.97581,44.04998,2015,4,Amanat Al Asimah,Bani Al Harith,1310,12,72,0,0,12,72,6,0,0,0,0,0,0,0,0,7,3,2,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bani Zeidan,بني زيدان,2909231182,15.96507,44.05879,2015,4,Sa'ada,Sa'adah,2215,12,72,0,0,12,72,6,0,0,0,0,0,0,0,0,8,0,4,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Dareeb,الدريب,2909231192,,,2015,4,Sa'ada,Kitaf wa Al Boqe'e,2214,25,150,0,0,25,150,6,0,0,0,0,0,0,0,0,8,0,17,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Heit,الحيط,2909231202,15.9795,44.09425,2015,4,Sa'ada,Majz,2210,14,84,0,0,14,84,6,0,0,0,0,0,0,0,0,4,0,10,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Al-Azant,بيت العزنط,2909231212,15.95678,44.08621,2015,3,Amanat Al Asimah,Ma'ain,1308,11,66,0,0,11,66,6,0,0,0,0,0,0,0,0,8,0,3,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Batan,بتان,2909231222,15.95985,44.09816,2015,5,Sa'ada,Razih,2205,17,102,0,0,17,102,6,0,0,0,0,0,0,0,0,12,2,3,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Sahmah,السحمة,2909231242,15.96312,44.09653,2015,4,Amanat Al Asimah,Bani Al Harith,1310,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,6,0,4,0,Food,15-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Eqla,الاقلاع,2909231262,15.96021,44.10552,2015,3,Amanat Al Asimah,Bani Al Harith,1310,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,6,0,3,0,Food,15-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Jader,جدر,2909231272,15.9634,44.13924,2015,4,Amanat Al Asimah,Shu'aub,1302,9,54,0,0,9,54,6,2,0,0,0,0,0,0,0,6,0,1,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Sulayman,بيت سليمان,2909231282,15.95389,44.09518,2015,5,Amanat Al Asimah,Ath'thaorah,1309,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,3,0,2,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Mahdhanah,محضنة,2909231292,15.92875,44.09869,2015,4,Amanat Al Asimah,Bani Al Harith,1310,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,4,0,9,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Jamei'e,الجميع,2909231302,15.96809,44.1428,2015,3,Amran,Amran,2915,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Shusr,الشصر,2909231322,15.97571,44.13461,2015,4,Amanat Al Asimah,Bani Al Harith,1310,22,132,0,0,22,132,6,0,0,0,0,0,0,0,0,9,0,13,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Al-Redha,الرضاع,2909231332,15.96872,44.14536,2015,3,Amanat Al Asimah,Ath'thaorah,1309,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,6,0,2,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Al-Sour,بيت الصور,2909231342,15.92132,44.11549,2015,5,Amanat Al Asimah,Bani Al Harith,1310,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,1,0,6,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,Bait Al-Qadadi,بيت القدادي,2909231352,15.91407,44.1173,2015,4,Amanat Al Asimah,Bani Al Harith,1310,20,120,0,0,20,120,6,0,0,0,0,0,0,0,0,12,0,8,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,,الهجرة بيت الاكوع,2909999001,,,2015,4,Amanat Al Asimah,Ath'thaorah,1309,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,5,0,3,0,Food,24-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,,الهجرة شاطب,2909999002,,,2015,4,Amanat Al Asimah,Bani Al Harith,1310,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,10,3,2,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,,المولدة,2909999003,,,2015,3,Amanat Al Asimah,Bani Al Harith,1310,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,4,0,3,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Dhi Bin,2909,,حيد الشاعر,2909999004,,,2015,3,Amanat Al Asimah,Bani Al Harith,1310,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,5,0,2,0,Food,8-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Habur,حبور,2908210011,16.05172056,43.71453802,2015,3,Amanat Al Asimah,Ath'thaorah,1309,23,138,0,0,23,138,6,0,0,0,0,0,0,0,8,15,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Bait Al-Amoudi,بيت العمودي,2908211012,16.07345,43.66985,2015,3,Amanat Al Asimah,As Sabain,1305,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Bait Al-Kharem,بيت الخارم,2908211022,,,2015,3,Amanat Al Asimah,Old City,1301,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Nejd,النجد,2908211042,16.06103,43.71609,2015,4,Amanat Al Asimah,Ath'thaorah,1309,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Mali,المعالي,2908211052,16.06606,43.73589,2015,3,Amanat Al Asimah,Ath'thaorah,1309,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Madayer,المداير,2908211072,16.05484,43.72869,2015,3,Amanat Al Asimah,Ath'thaorah,1309,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Sayah,الصايه,2908211082,16.07365,43.71278,2015,3,Amran,Amran,2915,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Teyab,التياب,2908211092,16.08585,43.70419,2015,5,Amanat Al Asimah,Ath'thaorah,1309,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Radman,ردمان,2908211102,15.97156,43.70673,2015,4,Amran,Amran,2915,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Wajr,وجر,2908211132,15.95397,43.71419,2015,4,Amran,Amran,2915,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Badad,بــداد,2908211152,15.9622,43.71709,2015,3,Amanat Al Asimah,Ath'thaorah,1309,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Manqem,المنقـم,2908211172,16.05999,43.70049,2015,12,Sa'ada,Sa'adah,2215,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Wadi,الوادي,2908211192,16.05524,43.70303,2015,3,Amanat Al Asimah,Old City,1301,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,15-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Maghrabah,المغربــة,2908211212,16.04705,43.69726,2015,3,Sa'ada,Sa'adah,2215,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Shab Al-Afeef,شعب العفيف,2908211222,16.05537,43.71241,2015,3,Amanat Al Asimah,Ath'thaorah,1309,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Bait Al-Ghawi,بيت الغاوي,2908221052,16.02177,43.72009,2015,4,Amran,Amran,2915,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,15-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Rafah,الرفه,2908221072,16.02015,43.74503,2015,4,Sa'ada,Sahar,2211,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Talahyah,الطلاحيه,2908221082,16.00238,43.74186,2015,3,Amanat Al Asimah,Bani Al Harith,1310,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Darbein,الدربين,2908221092,16.00513,43.72972,2015,3,Amanat Al Asimah,Bani Al Harith,1310,20,120,0,0,20,120,6,0,0,0,0,0,0,0,0,20,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Heithah,الحيثه,2908221102,16.06923,43.76976,2015,4,Amran,Amran,2915,15,90,6,36,21,126,6,0,0,0,0,0,0,0,0,21,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Samsarah,السمسرة,2908221132,16.11263,43.80192,2015,4,Amran,Habur Zulaymah,2908,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Mawhanah,موهنه,2908221172,16.05795,43.77673,2015,3,Amran,Amran,2915,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Selat Razeik,صلة رزيق,2908221182,16.04366,43.78843,2015,3,Amanat Al Asimah,Ath'thaorah,1309,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Bait Adhli,بيت عضلي,2908221192,16.0118,43.79666,2015,3,Amanat Al Asimah,Ath'thaorah,1309,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,15-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Macbah,المكبه,2908221202,16.00181,43.80642,2015,3,Amran,Amran,2915,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Aqar,العقر,2908221212,16.03501,43.79206,2015,3,Sa'ada,Haydan,2208,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Shelter/Housing,15-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Hajafah,الحجفه,2908221232,16.05852,43.75218,2015,4,Amran,Habur Zulaymah,2908,9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Qalah,القلعه,2908221242,16.06291,43.75798,2015,4,Amran,Amran,2915,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Khashabah,الخشبه,2908231012,16.10081,43.71012,2015,3,Amanat Al Asimah,Ath'thaorah,1309,13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,13,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Bani Maqadesh,بني مقادش,2908231042,16.12261,43.71404,2015,3,Sa'ada,Saqayn,2209,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Masarehah,المسارحه,2908231052,16.12411,43.70623,2015,3,Sa'ada,Sa'adah,2215,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Sarfah,الصرفح,2908231062,16.11484,43.71551,2015,4,Sa'ada,Sa'adah,2215,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Abraq,الابرق,2908231072,16.12212,43.74242,2015,3,Amanat Al Asimah,As Sabain,1305,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Sharqi,الشرقي,2908231092,16.09022,43.71882,2015,3,Sa'ada,Razih,2205,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Janah,الجنه,2908231102,16.08077,43.72093,2015,12,Amran,Amran,2915,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Erq,العرق,2908231112,16.0828,43.7519,2015,3,Sa'ada,Sa'adah,2215,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Bani Al-Dhaby,بني الظبي,2908231122,16.09088,43.74668,2015,3,Amran,Amran,2915,10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,10,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Qahrat Shamalh,قهــره شملــه,2908231142,16.10228,43.75074,2015,3,Amanat Al Asimah,Bani Al Harith,1310,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Hesn (Fort),الحصن,2908241022,16.03668,43.68096,2015,3,Amanat Al Asimah,Bani Al Harith,1310,4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,21-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Darb,الدرب,2908241042,16.05522,43.67253,2015,3,Amanat Al Asimah,Ath'thaorah,1309,11,66,0,0,11,66,6,0,0,0,0,0,0,0,0,11,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Dareeb,الدريب,2908241052,16.04398,43.68827,2015,3,Amanat Al Asimah,Assafi'yah,1304,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Gharb,الغرب,2908241062,16.03419,43.69791,2015,3,Sa'ada,Sa'adah,2215,15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Shelter/Housing,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Museenah,المصينعة,2908241072,16.02734,43.69475,2015,3,Amanat Al Asimah,Ath'thaorah,1309,7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Ramadah,الرماده,2908241082,16.0532,43.6891,2015,3,Amanat Al Asimah,Bani Al Harith,1310,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Merkham,المرخام,2908241092,16.03684,43.67633,2015,3,Sa'ada,Sa'adah,2215,6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Hejrah,الهجره,2908241102,16.02363,43.67158,2015,4,Amanat Al Asimah,As Sabain,1305,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Meswah,المسواح,2908241112,16.01983,43.67178,2015,3,Amanat Al Asimah,Ath'thaorah,1309,8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
Amran,Habur Zulaymah,2908,Al-Adi,العادي,2908241132,16.01588,43.67865,2015,3,Amanat Al Asimah,As Sabain,1305,5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Food,14-Nov-16,7,UNHCR/PMT
