"Destination","Origin","Flow","Date","DataDate","DestFood","DestFuel","OrigFood","OrigFuel","DestConflict3","OrigConflict3","DestConflict","OrigConflict","OrigLon","OrigLat","DestLon","DestLat","dist"
"Aden","Taizz",354,Feb 2015,Nov 2014,225,150,250,150,-0.365618107308941,-0.365618107308941,0.346701202559683,0.346701202559683,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",420,Aug 2015,May 2015,410,1315,270,907.5,1.41518016736262,1.23710033989546,0.168621375092527,-0.00945845237462912,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",2424,Sep 2015,Jun 2015,452,1362.5,285,926.25,0.524781030026838,0.702860857493994,0.524781030026838,0.702860857493994,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",468,Oct 2015,Jul 2015,455,983.75,271.25,725,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",3990,Dec 2015,Sep 2015,300,350,275,562.5,0.524781030026838,0.702860857493994,0.346701202559683,0.168621375092527,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",588,Jan 2016,Oct 2015,335,369,342.5,603.25,-0.00945845237462912,-0.00945845237462912,-0.365618107308941,-0.365618107308941,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",756,Feb 2016,Nov 2015,383,399,391.5,618.75,-0.00945845237462912,-0.00945845237462912,0.168621375092527,0.168621375092527,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",1914,Mar 2016,Dec 2015,359,156.5,366,301.75,0.346701202559683,0.168621375092527,-0.721777762243253,-0.721777762243253,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",60,Jun 2016,Mar 2016,238,150,241.5,222.25,-0.721777762243253,-0.721777762243253,-0.899857589710408,-0.899857589710408,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",306,Jul 2016,Apr 2016,225,150,250,223.25,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",7728,Aug 2016,May 2016,240,179.5,266.5,292.75,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",30,Sep 2016,Jun 2016,243,209.5,264.5,317.5,-0.899857589710408,-0.899857589710408,-0.365618107308941,-0.365618107308941,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",270,Oct 2016,Jul 2016,250,201.5,277,519,-0.543697934776097,-0.543697934776097,-0.721777762243253,-0.721777762243253,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",78,Jan 2017,Oct 2016,317.5,185,369,300,-0.721777762243253,-0.721777762243253,-0.389786159436154,4.11805905585857,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Aden","Taizz",492,Feb 2017,Nov 2016,306.5,239.5,365.5,300,-0.543697934776097,-0.543697934776097,-0.363424491510454,3.11631567468196,44.0178,13.57759,45.0187,12.7855,139797.685938304
"Al Bayda","Abyan",6,Apr 2015,Jan 2015,225,150,225,150,2.66173895963271,2.66173895963271,1.94941964976409,1.94941964976409,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",96,May 2015,Feb 2015,212.5,150,212.5,150,0.346701202559683,0.346701202559683,1.41518016736262,1.41518016736262,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",48,Jun 2015,Mar 2015,228.75,206.25,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",198,Jul 2015,Apr 2015,252.5,496.25,252.5,496.25,1.94941964976409,1.94941964976409,-0.00945845237462912,-0.00945845237462912,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",186,Aug 2015,May 2015,270,907.5,270,907.5,1.41518016736262,1.41518016736262,0.168621375092527,-0.00945845237462912,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",90,Dec 2015,Sep 2015,275,562.5,275,562.5,0.524781030026838,0.702860857493994,0.346701202559683,0.346701202559683,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",6,Feb 2016,Nov 2015,391.5,618.75,391.5,618.75,-0.00945845237462912,-0.00945845237462912,0.168621375092527,0.168621375092527,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",12,Apr 2016,Jan 2016,330.5,267.5,330.5,267.5,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.365618107308941,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",36,Jun 2016,Mar 2016,241.5,222.25,241.5,222.25,-0.543697934776097,-0.721777762243253,-0.899857589710408,-0.899857589710408,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",12,Aug 2016,May 2016,266.5,292.75,266.5,292.75,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Abyan",12,Sep 2016,Jun 2016,264.5,317.5,264.5,317.5,-0.899857589710408,-0.899857589710408,-0.543697934776097,-0.365618107308941,46.05632,13.63434,45.5771,13.9889,65126.6925131465
"Al Bayda","Aden",6,Mar 2015,Dec 2014,250,150,235,150,0.346701202559683,0.346701202559683,3.55213809696849,3.55213809696849,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",156,Apr 2015,Jan 2015,225,150,225,150,2.66173895963271,2.66173895963271,1.94941964976409,1.94941964976409,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",60,May 2015,Feb 2015,212.5,150,196.25,150,0.346701202559683,0.346701202559683,1.41518016736262,1.41518016736262,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",156,Jun 2015,Mar 2015,228.75,206.25,227.5,202.5,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",168,Jul 2015,Apr 2015,252.5,496.25,257.5,540,1.94941964976409,1.94941964976409,-0.00945845237462912,-0.00945845237462912,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",54,Aug 2015,May 2015,270,907.5,410,1315,1.41518016736262,1.41518016736262,0.168621375092527,0.168621375092527,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",12,Nov 2015,Aug 2015,260,418.75,300,154.16665,0.168621375092527,0.168621375092527,-0.00945845237462912,-0.00945845237462912,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",6,Dec 2015,Sep 2015,275,562.5,300,350,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",162,Feb 2016,Nov 2015,391.5,618.75,383,399,-0.00945845237462912,-0.00945845237462912,0.168621375092527,0.168621375092527,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",12,Aug 2016,May 2016,266.5,292.75,240,179.5,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",6,Mar 2017,Dec 2016,294,244,300,300,-0.543697934776097,-0.543697934776097,0.137447199077848,-0.547956166990355,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Aden",72,May 2017,Feb 2017,286.5,278,321.5,343,0.0583621953007479,-0.363424491510454,-0.231616151881953,-0.178892816030553,45.0187,12.7855,45.5771,13.9889,146977.744516387
"Al Bayda","Al Bayda",48,Mar 2015,Dec 2014,250,150,250,150,0.346701202559683,0.346701202559683,3.55213809696849,3.55213809696849,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",1698,Apr 2015,Jan 2015,225,150,225,150,2.66173895963271,2.66173895963271,1.94941964976409,1.94941964976409,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",402,May 2015,Feb 2015,212.5,150,212.5,150,0.346701202559683,0.346701202559683,1.41518016736262,1.41518016736262,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",1620,Jun 2015,Mar 2015,228.75,206.25,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",4386,Jul 2015,Apr 2015,252.5,496.25,252.5,496.25,1.94941964976409,1.94941964976409,-0.00945845237462912,-0.00945845237462912,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",1620,Aug 2015,May 2015,270,907.5,270,907.5,1.41518016736262,1.41518016736262,0.168621375092527,0.168621375092527,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",114,Sep 2015,Jun 2015,285,926.25,285,926.25,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",144,Oct 2015,Jul 2015,271.25,725,271.25,725,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",204,Nov 2015,Aug 2015,260,418.75,260,418.75,0.168621375092527,0.168621375092527,-0.00945845237462912,-0.00945845237462912,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",348,Dec 2015,Sep 2015,275,562.5,275,562.5,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",66,Jan 2016,Oct 2015,342.5,603.25,342.5,603.25,-0.00945845237462912,-0.00945845237462912,-0.365618107308941,-0.365618107308941,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",414,Feb 2016,Nov 2015,391.5,618.75,391.5,618.75,-0.00945845237462912,-0.00945845237462912,0.168621375092527,0.168621375092527,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",84,Mar 2016,Dec 2015,366,301.75,366,301.75,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",162,Apr 2016,Jan 2016,330.5,267.5,330.5,267.5,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",18,May 2016,Feb 2016,311,229,311,229,0.168621375092527,0.168621375092527,-0.365618107308941,-0.365618107308941,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",264,Jun 2016,Mar 2016,241.5,222.25,241.5,222.25,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.899857589710408,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",324,Jul 2016,Apr 2016,250,223.25,250,223.25,-0.543697934776097,-0.543697934776097,-0.365618107308941,-0.365618107308941,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",42,Aug 2016,May 2016,266.5,292.75,266.5,292.75,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",504,Sep 2016,Jun 2016,264.5,317.5,264.5,317.5,-0.899857589710408,-0.899857589710408,-0.543697934776097,-0.543697934776097,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",4422,Feb 2017,Nov 2016,304.5,245,304.5,245,-0.721777762243253,-0.721777762243253,0.0583621953007479,0.0583621953007479,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",96,Mar 2017,Dec 2016,294,244,294,244,-0.543697934776097,-0.543697934776097,0.137447199077848,0.137447199077848,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",60,May 2017,Feb 2017,286.5,278,286.5,278,0.0583621953007479,0.0583621953007479,-0.231616151881953,-0.231616151881953,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Bayda",42,Jul 2017,Apr 2017,264,223,264,223,-0.0998078122534528,-0.0998078122534528,-0.257977819807654,-0.257977819807654,45.5771,13.9889,45.5771,13.9889,0
"Al Bayda","Al Dhale'e",18,Mar 2015,Dec 2014,250,150,250,150,0.346701202559683,0.346701202559683,3.55213809696849,3.55213809696849,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",18,May 2015,Feb 2015,212.5,150,212.5,150,0.346701202559683,0.346701202559683,1.41518016736262,1.41518016736262,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",30,Jun 2015,Mar 2015,228.75,206.25,228.75,206.25,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",6,Aug 2015,May 2015,270,907.5,270,907.5,1.41518016736262,1.41518016736262,0.168621375092527,-0.00945845237462912,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",72,Sep 2015,Jun 2015,285,926.25,285,926.25,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",54,Nov 2015,Aug 2015,260,418.75,260,418.75,0.168621375092527,-0.00945845237462912,-0.00945845237462912,-0.00945845237462912,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",36,Dec 2015,Sep 2015,275,562.5,275,562.5,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",126,Jan 2016,Oct 2015,342.5,603.25,342.5,603.25,-0.00945845237462912,-0.00945845237462912,-0.365618107308941,-0.187538279841785,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",156,Feb 2016,Nov 2015,391.5,618.75,391.5,618.75,-0.00945845237462912,-0.00945845237462912,0.168621375092527,-0.00945845237462912,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Dhale'e",30,Jun 2016,Mar 2016,241.5,222.25,241.5,222.25,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.899857589710408,44.77564,13.80498,45.5771,13.9889,88993.6838148952
"Al Bayda","Al Hudaydah",90,Apr 2015,Jan 2015,225,150,210,150,2.66173895963271,2.48365913216555,1.94941964976409,1.94941964976409,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",318,Jun 2015,Mar 2015,228.75,206.25,222.5,195,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",150,Aug 2015,May 2015,270,907.5,240,750,1.41518016736262,1.41518016736262,0.168621375092527,-0.00945845237462912,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",36,Sep 2015,Jun 2015,285,926.25,265,787.5,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",60,Dec 2015,Sep 2015,275,562.5,350,700,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",30,Feb 2016,Nov 2015,391.5,618.75,400,668.5,-0.00945845237462912,-0.00945845237462912,0.168621375092527,-0.00945845237462912,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",42,Mar 2016,Dec 2015,366,301.75,330,291,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",114,Apr 2016,Jan 2016,330.5,267.5,210,310.5,-0.365618107308941,-0.187538279841785,-0.543697934776097,-0.543697934776097,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",24,Jun 2016,Mar 2016,241.5,222.25,210,230.5,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.899857589710408,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",48,Aug 2016,May 2016,266.5,292.75,259,306,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Al Hudaydah",18,Sep 2016,Jun 2016,264.5,317.5,265,335,-0.899857589710408,-0.899857589710408,-0.543697934776097,-0.543697934776097,42.97088,14.79091,45.5771,13.9889,294858.002418032
"Al Bayda","Amanat Al Asimah",258,Mar 2015,Dec 2014,250,150,245,150,0.346701202559683,0.168621375092527,3.55213809696849,3.55213809696849,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",438,Apr 2015,Jan 2015,225,150,225,150,2.66173895963271,2.48365913216555,1.94941964976409,2.12749947723124,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",798,May 2015,Feb 2015,212.5,150,222.5,150,0.346701202559683,0.346701202559683,1.41518016736262,1.23710033989546,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",996,Jun 2015,Mar 2015,228.75,206.25,235,190,3.55213809696849,3.55213809696849,0.524781030026838,0.524781030026838,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",720,Jul 2015,Apr 2015,252.5,496.25,257.5,475,1.94941964976409,2.12749947723124,-0.00945845237462912,0.168621375092527,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",180,Aug 2015,May 2015,270,907.5,280,275,1.41518016736262,1.23710033989546,0.168621375092527,-0.00945845237462912,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",690,Sep 2015,Jun 2015,285,926.25,300,272,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",270,Nov 2015,Aug 2015,260,418.75,250,458.33335,0.168621375092527,-0.00945845237462912,-0.00945845237462912,-0.187538279841785,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",660,Dec 2015,Sep 2015,275,562.5,250,625,0.524781030026838,0.524781030026838,0.346701202559683,0.346701202559683,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",522,Jan 2016,Oct 2015,342.5,603.25,275,625,-0.00945845237462912,0.168621375092527,-0.365618107308941,-0.187538279841785,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",384,Feb 2016,Nov 2015,391.5,618.75,358,625,-0.00945845237462912,-0.187538279841785,0.168621375092527,-0.00945845237462912,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",132,Mar 2016,Dec 2015,366,301.75,373,366,0.346701202559683,0.346701202559683,-0.543697934776097,-0.543697934776097,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",6,Apr 2016,Jan 2016,330.5,267.5,336,280,-0.365618107308941,-0.187538279841785,-0.543697934776097,-0.365618107308941,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",288,Jun 2016,Mar 2016,241.5,222.25,245,190.5,-0.543697934776097,-0.543697934776097,-0.899857589710408,-0.899857589710408,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",48,Jul 2016,Apr 2016,250,223.25,263,197,-0.543697934776097,-0.365618107308941,-0.365618107308941,-0.365618107308941,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",12,Sep 2016,Jun 2016,264.5,317.5,264,340,-0.899857589710408,-0.899857589710408,-0.543697934776097,-0.543697934776097,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",12,Oct 2016,Jul 2016,294,309,263,305,-0.365618107308941,-0.365618107308941,-0.543697934776097,-0.543697934776097,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",66,Feb 2017,Nov 2016,304.5,245,304,238,-0.721777762243253,-0.721777762243253,0.0583621953007479,-0.468871163213254,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amanat Al Asimah",18,May 2017,Feb 2017,286.5,278,243.5,269,0.0583621953007479,-0.468871163213254,-0.231616151881953,-0.337062823584754,44.22894,15.43293,45.5771,13.9889,216585.43928339
"Al Bayda","Amran",114,Sep 2015,Jun 2015,285,926.25,270,1280,0.524781030026838,0.524781030026838,0.524781030026838,0.524781030026838,43.9437,16.2569,45.5771,13.9889,307488.099183928
"Al Bayda","Dhamar",12,Mar 2015,Dec 2014,250,150,250,150,0.346701202559683,0.168621375092527,3.55213809696849,3.55213809696849,44.40873,14.54554,45.5771,13.9889,140457.375921965
"Al Bayda","Dhamar",30,Apr 2015,Jan 2015,225,150,225,150,2.66173895963271,2.48365913216555,1.94941964976409,2.12749947723124,44.40873,14.54554,45.5771,13.9889,140457.375921965
"Al Bayda","Dhamar",60,Oct 2015,Jul 2015,271.25,725,271.25,725,-0.00945845237462912,0.168621375092527,-0.00945845237462912,0.168621375092527,44.40873,14.54554,45.5771,13.9889,140457.375921965
