"Destination","Origin","M_Size","Date","DataDate","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","OriginLon","OriginLat","DestLon","DestLat","dist"
"Rural Damascus","Damascus",7,Jan 2017,Oct 2016,431.25,1470,1500,500,1850,1500,12,-0.556861858892835,1.22726980639367,-0.156551896256583,-0.525684788482633,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Deir Ezzor","Homs",29,Jan 2017,Oct 2016,455,1462.5,2000,800,2737.5,1150,12,0.849548237616799,0.905804641477184,-0.240445735398867,-0.525684788482633,36.7137,34.73243,40.13503,35.32965,318853.589763632
"Deir Ezzor","Raqqa",65,Jan 2017,Oct 2016,512.5,1725,1650,800,2737.5,1150,12,-0.0907373697639276,0.905804641477184,-0.492127252825719,-0.525684788482633,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Deir Ezzor","Hassakeh",119,Jan 2017,Oct 2016,550,1212.5,900,800,2737.5,1150,12,-0.822070619948937,0.905804641477184,-0.307560806712694,-0.525684788482633,40.74627,36.50787,40.13503,35.32965,142263.377621835
"Rural Damascus","Deir Ezzor",200,Jan 2017,Oct 2016,800,2737.5,1150,500,1850,1500,12,0.905804641477184,1.22726980639367,-0.525684788482633,-0.525684788482633,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Hassakeh","Deir Ezzor",488,Jan 2017,Oct 2016,800,2737.5,1150,550,1212.5,900,12,0.905804641477184,-0.822070619948937,-0.525684788482633,-0.307560806712694,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Hassakeh","Raqqa",548,Jan 2017,Oct 2016,512.5,1725,1650,550,1212.5,900,12,-0.0907373697639276,-0.822070619948937,-0.492127252825719,-0.307560806712694,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Daraa","Rural Damascus",4,Feb 2017,Nov 2016,500,1600,1500,400,1562.5,1150,13,0.431643523225365,0.512009814454487,-0.441790949340349,-0.458569717168805,36.95411,33.51673,36.10331,32.62643,126968.754404616
"Deir Ezzor","Homs",7,Feb 2017,Nov 2016,485,1455,2000,1000,4250,1150,13,0.873658124985535,-0.28361646871382,-0.290782038884238,-0.525684788482633,36.7137,34.73243,40.13503,35.32965,318853.589763632
"Daraa","Damascus",15,Feb 2017,Nov 2016,450,1470,1500,400,1562.5,1150,13,-0.380056018188766,0.512009814454487,-0.0391005214573859,-0.458569717168805,36.27653,33.51381,36.10331,32.62643,100095.563384179
"Deir Ezzor","Daraa",30,Feb 2017,Nov 2016,400,1562.5,1150,1000,4250,1150,13,0.512009814454487,-0.28361646871382,-0.458569717168805,-0.525684788482633,36.10331,32.62643,40.13503,35.32965,478528.653542996
"Deir Ezzor","Hassakeh",77,Feb 2017,Nov 2016,531.25,1262.5,900,1000,4250,1150,13,-0.765814216088552,-0.28361646871382,-0.559242324139546,-0.525684788482633,40.74627,36.50787,40.13503,35.32965,142263.377621835
"Deir Ezzor","Raqqa",383,Feb 2017,Nov 2016,512.5,1262.5,1600,1000,4250,1150,13,-0.275579839590908,-0.28361646871382,-0.324339574541151,-0.525684788482633,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Hassakeh","Raqqa",439,Feb 2017,Nov 2016,512.5,1262.5,1600,531.25,1262.5,900,13,-0.275579839590908,-0.765814216088552,-0.324339574541151,-0.559242324139546,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Hassakeh","Deir Ezzor",722,Feb 2017,Nov 2016,1000,4250,1150,531.25,1262.5,900,13,-0.28361646871382,-0.765814216088552,-0.525684788482633,-0.559242324139546,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Rural Damascus","Damascus",15097,Feb 2017,Nov 2016,450,1470,1500,500,1600,1500,13,-0.380056018188766,0.431643523225365,-0.0391005214573859,-0.441790949340349,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Deir Ezzor","Homs",8,Mar 2017,Dec 2016,450,1462.5,1100,1000,4250,1150,14,0.278947569890033,-0.372019389065854,1.50454611876064,-0.576021091968003,36.7137,34.73243,40.13503,35.32965,318853.589763632
"Deir Ezzor","Daraa",12,Mar 2017,Dec 2016,400,1562.5,1050,1000,4250,1150,14,0.222691166029648,-0.372019389065854,-0.441790949340349,-0.576021091968003,36.10331,32.62643,40.13503,35.32965,478528.653542996
"Daraa","Homs",16,Mar 2017,Dec 2016,450,1462.5,1100,400,1562.5,1050,14,0.278947569890033,0.222691166029648,1.50454611876064,-0.441790949340349,36.7137,34.73243,36.10331,32.62643,241159.45101729
"Deir Ezzor","As_Suweida",18,Mar 2017,Dec 2016,437.5,1675,1500,1000,4250,1150,14,-0.894400282055147,-0.372019389065854,-0.576021091968003,-0.576021091968003,36.56629,32.7129,40.13503,35.32965,439563.145281093
"Rural Damascus","Deir Ezzor",25,Mar 2017,Dec 2016,1000,4250,1150,510,1700,1500,14,-0.372019389065854,0.270910940767121,-0.576021091968003,-0.508906020654176,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Hassakeh","Deir Ezzor",49,Mar 2017,Dec 2016,1000,4250,1150,512.5,1187.5,900,14,-0.372019389065854,-0.814033990826025,-0.576021091968003,-0.576021091968003,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Deir Ezzor","Hassakeh",119,Mar 2017,Dec 2016,512.5,1187.5,900,1000,4250,1150,14,-0.814033990826025,-0.372019389065854,-0.576021091968003,-0.576021091968003,40.74627,36.50787,40.13503,35.32965,142263.377621835
"Daraa","Rural Damascus",128,Mar 2017,Dec 2016,510,1700,1500,400,1562.5,1050,14,0.270910940767121,0.222691166029648,-0.508906020654176,-0.441790949340349,36.95411,33.51673,36.10331,32.62643,126968.754404616
"Rural Damascus","Raqqa",250,Mar 2017,Dec 2016,537.5,1625,1600,510,1700,1500,14,-0.0184077076577179,0.270910940767121,-0.341118342369608,-0.508906020654176,38.99811,35.95941,36.95411,33.51673,329981.077620599
"Deir Ezzor","Raqqa",752,Mar 2017,Dec 2016,537.5,1625,1600,1000,4250,1150,14,-0.0184077076577179,-0.372019389065854,-0.341118342369608,-0.576021091968003,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Hassakeh","Raqqa",4426,Mar 2017,Dec 2016,537.5,1625,1600,512.5,1187.5,900,14,-0.0184077076577179,-0.814033990826025,-0.341118342369608,-0.576021091968003,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Rural Damascus","Damascus",13290,Mar 2017,Dec 2016,450,1545,1500,510,1700,1500,14,0.0941051000630528,0.270910940767121,0.128687156827182,-0.508906020654176,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Rural Damascus","Hama",4,Apr 2017,Jan 2017,525,1592.5,1300,510,1675,1500,15,1.21119654814785,0.319130715504594,0.616485993052345,1.22726980639367,36.7552,35.14089,36.95411,33.51673,181722.842530369
"Rural Damascus","Daraa",30,Apr 2017,Jan 2017,400,1562.5,1050,510,1675,1500,15,0.061958583571404,0.319130715504594,0.479863297962838,1.22726980639367,36.10331,32.62643,36.95411,33.51673,126968.754404616
"Rural Damascus","Homs",31,Apr 2017,Jan 2017,450,1455,1150,510,1675,1500,15,0.126251616554702,0.319130715504594,0.849548237616799,1.22726980639367,36.7137,34.73243,36.95411,33.51673,137132.346030061
"Deir Ezzor","Hassakeh",70,Apr 2017,Jan 2017,487.5,1250,900,1125,4250,1150,15,-0.854217136440586,-0.404165905557503,-0.822070619948937,0.905804641477184,40.74627,36.50787,40.13503,35.32965,142263.377621835
"Al_Qunaytirah","Rural Damascus",115,Apr 2017,Jan 2017,510,1675,1500,377.5,1525,1250,15,0.319130715504594,-0.548825229769922,1.22726980639367,-0.773850845211464,36.95411,33.51673,35.8258,33.1263,113596.243846204
"Rural Damascus","Damascus",406,Apr 2017,Jan 2017,450,1620,1500,510,1675,1500,15,-0.259506581345084,0.319130715504594,-0.556861858892835,1.22726980639367,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Al_Qunaytirah","Daraa",418,Apr 2017,Jan 2017,400,1562.5,1050,377.5,1525,1250,15,0.061958583571404,-0.548825229769922,0.479863297962838,-0.773850845211464,36.10331,32.62643,35.8258,33.1263,61396.3611573498
"Rural Damascus","Edlib",1263,Apr 2017,Jan 2017,400,4082.5,1700,510,1675,1500,15,0.833474979370974,0.319130715504594,0.56022958919196,1.22726980639367,36.64178,35.93103,36.95411,33.51673,270273.056074635
"Deir Ezzor","Raqqa",1445,Apr 2017,Jan 2017,500,1300,1600,1125,4250,1150,15,0.0298120670797553,-0.404165905557503,-0.0907373697639276,0.905804641477184,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Hassakeh","Raqqa",1451,Apr 2017,Jan 2017,500,1300,1600,487.5,1250,900,15,0.0298120670797553,-0.854217136440586,-0.0907373697639276,-0.822070619948937,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Hassakeh","Deir Ezzor",2222,Apr 2017,Jan 2017,1125,4250,1150,487.5,1250,900,15,-0.404165905557503,-0.854217136440586,0.905804641477184,-0.822070619948937,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Rural Damascus","Raqqa",2935,Apr 2017,Jan 2017,500,1300,1600,510,1675,1500,15,0.0298120670797553,0.319130715504594,-0.0907373697639276,1.22726980639367,38.99811,35.95941,36.95411,33.51673,329981.077620599
"Rural Damascus","Hama",7,May 2017,Feb 2017,540,1575,1400,475,1665,1500,16,0.174471391292175,-0.380056018188766,0.680779026035643,0.431643523225365,36.7552,35.14089,36.95411,33.51673,181722.842530369
"Rural Damascus","Damascus",11,May 2017,Feb 2017,450,1647.5,1500,475,1665,1500,16,-0.621154891876132,-0.380056018188766,-0.380056018188766,0.431643523225365,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Rural Damascus","Deir Ezzor",11,May 2017,Feb 2017,1000,4000,1150,475,1665,1500,16,0.00570217971101871,-0.380056018188766,-0.28361646871382,0.431643523225365,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Hassakeh","Edlib",45,May 2017,Feb 2017,400,5845,1700,437.5,1200,900,16,-0.621154891876132,-0.822070619948937,0.383423748487892,-0.765814216088552,36.64178,35.93103,40.74627,36.50787,374136.52230086
"Al_Qunaytirah","Rural Damascus",54,May 2017,Feb 2017,475,1665,1500,382.5,1537.5,1275,16,-0.380056018188766,-0.814033990826025,0.431643523225365,-0.741704328719815,36.95411,33.51673,35.8258,33.1263,113596.243846204
"Daraa","Rural Damascus",129,May 2017,Feb 2017,475,1665,1500,400,1550,1050,16,-0.380056018188766,-0.331836243451293,0.431643523225365,0.512009814454487,36.95411,33.51673,36.10331,32.62643,126968.754404616
"Al_Qunaytirah","Daraa",176,May 2017,Feb 2017,400,1550,1050,382.5,1537.5,1275,16,-0.331836243451293,-0.814033990826025,0.512009814454487,-0.741704328719815,36.10331,32.62643,35.8258,33.1263,61396.3611573498
"Hassakeh","Deir Ezzor",228,May 2017,Feb 2017,1000,4000,1150,437.5,1200,900,16,0.00570217971101871,-0.822070619948937,-0.28361646871382,-0.765814216088552,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Rural Damascus","Edlib",1170,May 2017,Feb 2017,400,5845,1700,475,1665,1500,16,-0.621154891876132,-0.380056018188766,0.383423748487892,0.431643523225365,36.64178,35.93103,36.95411,33.51673,270273.056074635
"Deir Ezzor","Raqqa",1215,May 2017,Feb 2017,475,1300,1600,1000,4000,1150,16,-0.0103710785348057,0.00570217971101871,-0.275579839590908,-0.28361646871382,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Rural Damascus","Raqqa",2364,May 2017,Feb 2017,475,1300,1600,475,1665,1500,16,-0.0103710785348057,-0.380056018188766,-0.275579839590908,0.431643523225365,38.99811,35.95941,36.95411,33.51673,329981.077620599
"Hassakeh","Raqqa",3776,May 2017,Feb 2017,475,1300,1600,437.5,1200,900,16,-0.0103710785348057,-0.822070619948937,-0.275579839590908,-0.765814216088552,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Hassakeh","Homs",11,Jun 2017,Mar 2017,450,1460,1200,437.5,1225,900,17,0.503973185331575,-0.886363652932235,0.278947569890033,-0.814033990826025,36.7137,34.73243,40.74627,36.50787,414942.191143485
"Rural Damascus","Deir Ezzor",18,Jun 2017,Mar 2017,925,4400,1150,475,1200,1500,17,0.608449363929433,0.142324874800526,-0.372019389065854,0.270910940767121,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Rural Damascus","Daraa",20,Jun 2017,Mar 2017,400,1525,1050,475,1200,1500,17,1.09064711130416,0.142324874800526,0.222691166029648,0.270910940767121,36.10331,32.62643,36.95411,33.51673,126968.754404616
"Rural Damascus","Edlib",23,Jun 2017,Mar 2017,455,4005,1750,475,1200,1500,17,-0.420239163803327,0.142324874800526,0.319130715504594,0.270910940767121,36.64178,35.93103,36.95411,33.51673,270273.056074635
"Rural Damascus","Hama",28,Jun 2017,Mar 2017,550,1575,1450,475,1200,1500,17,0.150361503923438,0.142324874800526,0.528083072700311,0.270910940767121,36.7552,35.14089,36.95411,33.51673,181722.842530369
"Al_Qunaytirah","Rural Damascus",30,Jun 2017,Mar 2017,475,1200,1500,375,1550,1300,17,0.142324874800526,-0.589008375384483,0.270910940767121,-0.725631070473991,36.95411,33.51673,35.8258,33.1263,113596.243846204
"Daraa","Rural Damascus",36,Jun 2017,Mar 2017,475,1200,1500,400,1525,1050,17,0.142324874800526,1.09064711130416,0.270910940767121,0.222691166029648,36.95411,33.51673,36.10331,32.62643,126968.754404616
"Deir Ezzor","Hassakeh",88,Jun 2017,Mar 2017,437.5,1225,900,925,4400,1150,17,-0.886363652932235,0.608449363929433,-0.814033990826025,-0.372019389065854,40.74627,36.50787,40.13503,35.32965,142263.377621835
"Rural Damascus","Homs",148,Jun 2017,Mar 2017,450,1460,1200,475,1200,1500,17,0.503973185331575,0.142324874800526,0.278947569890033,0.270910940767121,36.7137,34.73243,36.95411,33.51673,137132.346030061
"Hassakeh","Deir Ezzor",509,Jun 2017,Mar 2017,925,4400,1150,437.5,1225,900,17,0.608449363929433,-0.886363652932235,-0.372019389065854,-0.814033990826025,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Al_Qunaytirah","Daraa",760,Jun 2017,Mar 2017,400,1525,1050,375,1550,1300,17,1.09064711130416,-0.589008375384483,0.222691166029648,-0.725631070473991,36.10331,32.62643,35.8258,33.1263,61396.3611573498
"Deir Ezzor","Raqqa",1312,Jun 2017,Mar 2017,450,1237.5,1600,925,4400,1150,17,0.568266218314872,0.608449363929433,-0.0184077076577179,-0.372019389065854,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Hassakeh","Raqqa",4308,Jun 2017,Mar 2017,450,1237.5,1600,437.5,1225,900,17,0.568266218314872,-0.886363652932235,-0.0184077076577179,-0.814033990826025,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Al_Qunaytirah","Rural Damascus",5,Jul 2017,Apr 2017,475,1637.5,1500,387.5,1525,1350,18,0.528083072700311,-0.645264779244869,0.319130715504594,-0.548825229769922,36.95411,33.51673,35.8258,33.1263,113596.243846204
"Daraa","Rural Damascus",16,Jul 2017,Apr 2017,475,1637.5,1500,400,1519,1100,18,0.528083072700311,-0.0585908532722788,0.319130715504594,0.061958583571404,36.95411,33.51673,36.10331,32.62643,126968.754404616
"Rural Damascus","Damascus",24,Jul 2017,Apr 2017,450,1175,1500,475,1637.5,1500,18,-0.556861858892835,0.528083072700311,-0.259506581345084,0.319130715504594,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Rural Damascus","Hama",36,Jul 2017,Apr 2017,510,1675,1500,475,1637.5,1500,18,1.33174598499153,0.528083072700311,1.21119654814785,0.319130715504594,36.7552,35.14089,36.95411,33.51673,181722.842530369
"Deir Ezzor","Hama",49,Jul 2017,Apr 2017,510,1675,1500,1000,4525,1150,18,1.33174598499153,0.246801053398384,1.21119654814785,-0.404165905557503,36.7552,35.14089,40.13503,35.32965,308012.212878555
"Deir Ezzor","Raqqa",897,Jul 2017,Apr 2017,450,1237.5,1600,1000,4525,1150,18,0.182508020415087,0.246801053398384,0.0298120670797553,-0.404165905557503,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Hassakeh","Raqqa",1165,Jul 2017,Apr 2017,450,1237.5,1600,419,1200,900,18,0.182508020415087,-0.854217136440586,0.0298120670797553,-0.854217136440586,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Hassakeh","Deir Ezzor",6781,Jul 2017,Apr 2017,1000,4525,1150,419,1200,900,18,0.246801053398384,-0.854217136440586,-0.404165905557503,-0.854217136440586,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Rural Damascus","Hama",8,Aug 2017,May 2017,550,1937.5,1700,475,1550,1500,19,3.07569450466348,0.801328462879326,0.174471391292175,-0.380056018188766,36.7552,35.14089,36.95411,33.51673,181722.842530369
"Al_Qunaytirah","Homs",10,Aug 2017,May 2017,450,1412.5,1500,406.5,1500,1350,19,1.06653722393543,-0.61311826275322,0.278947569890033,-0.814033990826025,36.7137,34.73243,35.8258,33.1263,196702.32508121
"Rural Damascus","Lattakia",17,Aug 2017,May 2017,406.5,1650,2000,475,1550,1500,19,-0.733667699596903,0.801328462879326,-0.789924103457288,-0.380056018188766,35.79527,35.54071,36.95411,33.51673,249109.794291478
"Rural Damascus","Deir Ezzor",25,Aug 2017,May 2017,1000,4250,1150,475,1550,1500,19,0.286984199012945,0.801328462879326,0.00570217971101871,-0.380056018188766,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Al_Qunaytirah","Daraa",50,Aug 2017,May 2017,400,1512.5,1150,406.5,1500,1350,19,-0.291653097836732,-0.61311826275322,-0.331836243451293,-0.814033990826025,36.10331,32.62643,35.8258,33.1263,61396.3611573498
"Al_Qunaytirah","Rural Damascus",165,Aug 2017,May 2017,475,1550,1500,406.5,1500,1350,19,0.801328462879326,-0.61311826275322,-0.380056018188766,-0.814033990826025,36.95411,33.51673,35.8258,33.1263,113596.243846204
"Daraa","As_Suweida",400,Aug 2017,May 2017,425,1637.5,1800,400,1512.5,1150,19,-0.822070619948937,-0.291653097836732,-0.854217136440586,-0.331836243451293,36.56629,32.7129,36.10331,32.62643,44440.0668295567
"Rural Damascus","Daraa",560,Aug 2017,May 2017,400,1512.5,1150,475,1550,1500,19,-0.291653097836732,0.801328462879326,-0.331836243451293,-0.380056018188766,36.10331,32.62643,36.95411,33.51673,126968.754404616
"Rural Damascus","Damascus",645,Aug 2017,May 2017,450,1512.5,1500,475,1550,1500,19,-0.548825229769922,0.801328462879326,-0.621154891876132,-0.380056018188766,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Deir Ezzor","Homs",1032,Aug 2017,May 2017,450,1412.5,1500,1000,4250,1150,19,1.06653722393543,0.286984199012945,0.278947569890033,0.00570217971101871,36.7137,34.73243,40.13503,35.32965,318853.589763632
"Hassakeh","Raqqa",1242,Aug 2017,May 2017,487.5,1237.5,1600,419,1250,900,19,0.15839813304635,-0.693484553982342,-0.0103710785348057,-0.822070619948937,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Deir Ezzor","Raqqa",1601,Aug 2017,May 2017,487.5,1237.5,1600,1000,4250,1150,19,0.15839813304635,0.286984199012945,-0.0103710785348057,0.00570217971101871,38.99811,35.95941,40.13503,35.32965,124468.27487666
"Hassakeh","Deir Ezzor",4931,Aug 2017,May 2017,1000,4250,1150,419,1250,900,19,0.286984199012945,-0.693484553982342,0.00570217971101871,-0.822070619948937,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Hassakeh","Deir Ezzor",34139,Sep 2017,Jun 2017,1000,4250,1150,425,1300,950,20,1.91038328184121,-0.749740957842727,0.608449363929433,-0.886363652932235,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Rural Damascus","Damascus",315,Sep 2017,Jun 2017,450,1507.5,1500,475,1525,1500,20,-0.580971746261571,0.536119701823223,-0.516678713278274,0.142324874800526,36.27653,33.51381,36.95411,33.51673,62887.8543452922
"Rural Damascus","Raqqa",270,Sep 2017,Jun 2017,550,1244,1800,475,1525,1500,20,-0.21128680660761,0.536119701823223,0.568266218314872,0.142324874800526,38.99811,35.95941,36.95411,33.51673,329981.077620599
"Al_Qunaytirah","Rural Damascus",120,Sep 2017,Jun 2017,475,1525,1500,419,1494,1350,20,0.536119701823223,-0.629191520999044,0.142324874800526,-0.589008375384483,36.95411,33.51673,35.8258,33.1263,113596.243846204
"Al_Qunaytirah","Daraa",20,Sep 2017,Jun 2017,400,1512.5,1200,419,1494,1350,20,-0.122883886255576,-0.629191520999044,1.09064711130416,-0.589008375384483,36.10331,32.62643,35.8258,33.1263,61396.3611573498
"Rural Damascus","Deir Ezzor",15,Sep 2017,Jun 2017,1000,4250,1150,475,1525,1500,20,1.91038328184121,0.536119701823223,0.608449363929433,0.142324874800526,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Hassakeh","Deir Ezzor",84366,Oct 2017,Jul 2017,1000,4250,1150,425,1312.5,950,21,1.93449316920994,-0.757777586965639,0.246801053398384,-0.854217136440586,40.13503,35.32965,40.74627,36.50787,142263.377621835
"Hassakeh","Raqqa",169,Oct 2017,Jul 2017,500,1525,1850,425,1312.5,950,21,-0.838143878194761,-0.757777586965639,0.182508020415087,-0.854217136440586,38.99811,35.95941,40.74627,36.50787,168422.625154601
"Rural Damascus","Deir Ezzor",1200,Oct 2017,Jul 2017,1000,4250,1150,475,1525,1600,21,1.93449316920994,0.672742396912731,0.246801053398384,0.528083072700311,40.13503,35.32965,36.95411,33.51673,354994.722148592
"Deir Ezzor","Hama",132,Oct 2017,Jul 2017,575,1687.5,1900,1000,4250,1150,21,1.29156283937697,1.93449316920994,1.33174598499153,0.246801053398384,36.7552,35.14089,40.13503,35.32965,308012.212878555
"Rural Damascus","Hama",12,Oct 2017,Jul 2017,575,1687.5,1900,475,1525,1600,21,1.29156283937697,0.672742396912731,1.33174598499153,0.528083072700311,36.7552,35.14089,36.95411,33.51673,181722.842530369
"Hassakeh","Edlib",22,Oct 2017,Jul 2017,350,4385,2000,425,1312.5,950,21,0.134288245677614,-0.757777586965639,0.246801053398384,-0.854217136440586,36.64178,35.93103,40.74627,36.50787,374136.52230086
"Daraa","Rural Damascus",40,Oct 2017,Jul 2017,475,1525,1600,400,1562.5,1250,21,0.672742396912731,0.110178358308877,0.528083072700311,-0.0585908532722788,36.95411,33.51673,36.10331,32.62643,126968.754404616
"Rural Damascus","Raqqa",40,Oct 2017,Jul 2017,500,1525,1850,475,1525,1600,21,-0.838143878194761,0.672742396912731,0.182508020415087,0.528083072700311,38.99811,35.95941,36.95411,33.51673,329981.077620599
